::1 - - [05/May/2017:21:20:57 +0000] "GET /fr HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::1 - - [05/May/2017:21:21:35 +0000] "GET /fr HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::1 - - [05/May/2017:21:30:29 +0000] "GET /fr HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::1 - - [05/May/2017:21:31:17 +0000] "GET /fr HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::1 - - [05/May/2017:21:31:31 +0000] "GET /fr HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::1 - - [05/May/2017:21:32:23 +0000] "GET /fr HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::1 - - [05/May/2017:21:33:10 +0000] "GET /fr HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::1 - - [05/May/2017:21:33:19 +0000] "GET /fr HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::1 - - [05/May/2017:21:33:23 +0000] "GET /fr HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::1 - - [05/May/2017:21:33:59 +0000] "GET /fr HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::1 - - [05/May/2017:21:34:20 +0000] "GET /fr HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::1 - - [05/May/2017:21:34:25 +0000] "GET /fr HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::1 - - [05/May/2017:21:35:20 +0000] "GET /fr HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::1 - - [05/May/2017:21:35:47 +0000] "GET /fr HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::1 - - [05/May/2017:21:36:13 +0000] "GET /fr HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::1 - - [05/May/2017:21:36:21 +0000] "GET /fr HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
